Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2018/1/2 17:00,000000001157,4,WB_NS,1,West,0,0,,13169,0,0,0,0,0,0,0
2018/1/2 18:00,000000001157,1,EB_NS,2,East,34,0,,13317,88,0,31,0,2,1,0
2018/1/2 18:00,000000001157,2,EB_OS,2,East,0,0,,13317,0,0,0,0,0,0,0
2018/1/2 18:00,000000001157,3,WB_OS,1,West,0,0,,13317,0,0,0,0,0,0,0
2018/1/2 18:00,000000001157,4,WB_NS,1,West,0,0,,13317,0,0,0,0,0,0,0
2018/1/2 19:00,000000001157,1,EB_NS,2,East,27,0,,16492,74,0,25,0,1,1,0
2018/1/2 19:00,000000001157,2,EB_OS,2,East,0,0,,16492,0,0,0,0,0,0,0
2018/1/2 19:00,000000001157,3,WB_OS,1,West,0,0,,16492,0,0,0,0,0,0,0
2018/1/2 19:00,000000001157,4,WB_NS,1,West,0,0,,16492,0,0,0,0,0,0,0
2018/1/2 20:00,000000001157,1,EB_NS,2,East,20,0,,16986,50,0,19,0,0,1,0
2018/1/2 20:00,000000001157,2,EB_OS,2,East,0,0,,16986,0,0,0,0,0,0,0
2018/1/2 20:00,000000001157,3,WB_OS,1,West,0,0,,16986,0,0,0,0,0,0,0
2018/1/2 20:00,000000001157,4,WB_NS,1,West,0,0,,16986,0,0,0,0,0,0,0
2018/1/2 21:00,000000001157,1,EB_NS,2,East,16,0,,16406,250,0,12,0,1,3,0
2018/1/2 21:00,000000001157,2,EB_OS,2,East,0,0,,16406,0,0,0,0,0,0,0
2018/1/2 21:00,000000001157,3,WB_OS,1,West,0,0,,16406,0,0,0,0,0,0,0
2018/1/2 21:00,000000001157,4,WB_NS,1,West,0,0,,16406,0,0,0,0,0,0,0
2018/1/2 22:00,000000001157,1,EB_NS,2,East,20,0,,17056,50,0,19,0,0,1,0
2018/1/2 22:00,000000001157,2,EB_OS,2,East,0,0,,17056,0,0,0,0,0,0,0
2018/1/2 22:00,000000001157,3,WB_OS,1,West,0,0,,17056,0,0,0,0,0,0,0
2018/1/2 22:00,000000001157,4,WB_NS,1,West,0,0,,17056,0,0,0,0,0,0,0
2018/1/2 23:00,000000001157,1,EB_NS,2,East,9,0,,16543,111,0,8,0,0,1,0
2018/1/2 23:00,000000001157,2,EB_OS,2,East,0,0,,16543,0,0,0,0,0,0,0
2018/1/2 23:00,000000001157,3,WB_OS,1,West,0,0,,16543,0,0,0,0,0,0,0
2018/1/2 23:00,000000001157,4,WB_NS,1,West,0,0,,16543,0,0,0,0,0,0,0
2018/1/3 0:00,000000001157,1,EB_NS,2,East,7,0,,20794,0,0,7,0,0,0,0
